T,TEMP1,TEMP2,TEMP3,TEMPMPU,ACCX,ACCY,ACCZ,LOAD
247.0,29.95,35.75,86.57,25.40,-0.00,-0.14,0.04,0.75
247.1,29.95,35.75,86.57,25.45,0.03,-0.05,0.03,0.75
247.2,29.73,35.75,86.57,25.40,0.02,-0.03,-0.00,0.73
247.3,29.95,35.75,86.44,25.45,0.00,-0.01,-0.02,0.75
247.3,29.95,35.75,86.44,25.45,-0.02,-0.01,-0.01,0.75
247.5,29.95,35.94,86.44,25.45,0.01,-0.03,-0.02,0.75
247.5,29.95,35.94,86.31,25.35,0.00,0.01,-0.03,0.74
247.6,29.95,35.94,86.31,25.49,-0.04,0.01,-0.05,0.72
247.7,29.95,35.75,86.31,25.49,0.00,-0.13,0.04,0.71
247.8,29.95,35.94,86.31,25.49,0.01,-0.02,-0.01,0.72
247.9,29.95,35.94,86.18,25.40,0.02,0.09,-0.04,0.71
248.0,29.95,35.94,86.18,25.40,-0.00,0.02,-0.01,0.71
248.1,29.95,35.94,86.18,25.49,-0.00,-0.07,-0.00,0.73
248.2,29.95,35.94,86.05,25.40,-0.01,-0.03,-0.00,0.73
248.3,29.95,36.13,86.05,25.40,0.00,0.03,-0.02,0.73
248.4,29.95,36.13,85.93,25.54,0.00,0.02,-0.02,0.75
248.5,29.95,36.13,85.93,25.40,-0.01,-0.00,-0.01,0.76
248.5,30.18,36.32,85.93,25.40,-0.00,-0.03,-0.01,0.81
248.6,30.18,36.13,85.93,25.45,0.01,-0.01,-0.03,0.82
248.7,30.18,36.13,85.80,25.40,0.00,0.01,-0.03,0.83
248.8,29.95,36.32,85.80,25.40,0.01,0.01,-0.02,0.83
248.9,30.18,36.32,85.80,25.35,0.00,-0.00,-0.02,0.84
249.0,30.18,36.32,85.80,25.40,-0.01,-0.02,-0.02,0.83
249.1,30.18,36.13,85.67,25.45,0.00,-0.01,-0.02,0.80
249.2,30.18,36.32,85.67,25.45,-0.00,0.00,-0.02,0.81
249.3,29.95,36.51,85.67,25.40,0.00,-0.00,-0.01,0.83
249.4,29.95,36.32,85.67,25.40,0.00,-0.01,-0.02,0.83
249.5,29.95,36.32,85.54,25.40,0.00,-0.01,-0.02,0.84
249.6,30.18,36.32,85.54,25.40,0.00,-0.01,-0.02,0.85
249.6,30.40,36.51,85.54,25.40,0.00,0.00,-0.02,0.84
249.7,30.18,36.51,85.42,25.40,0.01,-0.00,-0.02,0.84
249.8,30.18,36.51,85.42,25.40,-0.02,0.04,-0.04,0.84
249.9,30.18,36.51,85.42,25.40,-0.04,0.01,-0.04,0.87
250.0,30.18,36.51,85.42,25.45,-0.01,0.05,-0.04,0.89
250.1,30.40,36.51,85.29,25.45,-0.11,-0.02,-0.01,0.92
250.2,30.40,36.70,85.29,25.49,0.00,0.01,-0.03,0.89
250.3,30.40,36.70,85.29,25.54,0.05,0.03,0.02,0.90
250.4,30.40,36.70,85.29,25.49,-0.07,-0.04,0.01,0.94
250.5,30.40,36.51,85.16,25.31,-0.08,-0.06,-0.01,0.91
250.6,30.40,36.70,85.16,25.45,-0.00,0.06,-0.04,0.91
250.6,30.40,36.70,85.16,25.54,-0.01,0.03,-0.04,0.87
250.7,30.40,36.70,85.16,25.49,-0.01,-0.03,-0.02,0.85
250.8,30.40,36.70,85.04,25.49,-0.01,-0.04,-0.01,0.87
250.9,30.40,36.70,85.29,25.40,0.00,0.00,-0.02,0.90
251.0,30.40,36.89,85.04,25.40,0.02,0.03,-0.06,0.90
251.2,30.40,36.89,84.91,25.49,0.01,0.01,-0.02,0.90
251.2,30.62,36.89,84.91,25.40,0.00,-0.00,-0.01,0.86
251.3,30.40,37.08,84.91,25.54,0.02,-0.02,-0.01,0.86
251.4,30.40,36.89,84.91,25.45,0.00,0.00,-0.03,0.87
251.5,30.40,36.89,84.91,25.45,0.00,0.00,-0.01,0.86
251.6,30.40,36.89,84.78,25.54,-0.01,-0.02,-0.01,0.83
251.7,30.62,37.08,84.78,25.45,0.00,-0.01,-0.02,0.83
251.8,30.62,36.89,84.78,25.45,0.01,-0.00,-0.02,0.81
251.8,30.62,37.08,84.65,25.45,0.00,0.00,-0.02,0.78
251.9,30.62,37.08,84.65,25.49,0.00,0.00,-0.02,0.76
252.1,30.40,37.26,84.65,25.49,-0.00,-0.01,-0.02,0.75
252.1,30.62,37.08,84.65,25.45,-0.00,-0.01,-0.02,0.73
252.2,30.62,37.08,84.53,25.49,-0.00,-0.01,-0.02,0.73
252.3,30.62,37.08,84.53,25.45,0.00,-0.01,-0.01,0.73
252.4,30.62,37.08,84.53,25.40,0.00,-0.01,-0.02,0.73
252.5,30.62,37.26,84.53,25.49,0.01,-0.00,-0.03,0.74
252.6,30.62,37.26,84.53,25.40,0.01,-0.01,-0.01,0.74
252.7,30.62,37.26,84.40,25.40,0.00,-0.00,-0.01,0.73
252.8,30.62,37.26,84.40,25.40,0.00,-0.01,-0.03,0.73
252.9,30.62,37.26,84.40,25.40,-0.01,-0.01,-0.02,0.74
253.0,30.62,37.45,84.40,25.40,0.00,-0.00,-0.02,0.75
253.0,30.62,37.26,84.27,25.35,0.00,-0.01,-0.02,0.73
253.1,30.62,37.26,84.27,25.31,-0.00,-0.00,-0.02,0.75
253.2,30.84,37.26,84.27,25.35,-0.00,0.00,-0.02,0.75
253.3,30.62,37.26,84.15,25.35,0.00,-0.00,-0.02,0.75
253.4,30.62,37.45,84.15,25.35,0.00,-0.00,-0.01,0.73
253.5,30.84,37.45,84.15,25.45,0.00,-0.01,-0.02,0.73
253.6,30.84,37.45,84.15,25.31,0.00,-0.00,-0.02,0.71
253.7,30.84,37.45,84.15,25.35,0.01,-0.00,-0.02,0.72
253.8,30.84,37.45,84.02,25.45,0.00,-0.00,-0.02,0.72
253.9,30.62,37.45,84.02,25.40,0.00,-0.00,-0.01,0.74
254.0,30.84,37.63,84.02,25.21,0.01,-0.00,-0.02,0.71
254.0,30.84,37.45,84.02,25.31,0.01,-0.00,-0.01,0.69
254.1,30.84,37.63,84.02,25.26,0.00,-0.01,-0.02,0.70
254.2,30.84,37.63,83.90,25.31,0.01,-0.00,-0.02,0.69
254.3,30.84,37.45,83.90,25.26,0.00,-0.00,-0.03,0.68
254.4,30.84,37.63,83.90,25.31,-0.00,-0.00,-0.02,0.68
254.5,30.84,37.63,83.90,25.21,0.00,-0.00,-0.03,0.68
254.6,30.84,37.63,83.77,25.12,-0.00,-0.00,-0.02,0.66
254.7,30.84,37.63,83.77,25.21,-0.00,-0.01,-0.02,0.67
254.8,30.84,37.63,83.77,25.21,0.00,-0.00,-0.02,0.67
254.9,30.84,37.63,83.64,25.16,-0.00,-0.01,-0.02,0.67
255.0,30.84,37.63,83.64,25.21,0.00,-0.01,-0.02,0.68
255.1,30.84,37.63,83.64,25.16,-0.00,-0.01,-0.02,0.70
255.2,31.05,37.63,83.64,25.21,-0.00,-0.00,-0.02,0.68
255.2,30.84,37.63,83.52,25.12,0.00,-0.00,-0.02,0.68
255.3,31.05,37.63,83.52,25.16,0.01,0.00,-0.02,0.68
255.4,30.84,37.63,83.52,25.12,0.00,-0.00,-0.01,0.68
255.5,30.84,37.82,83.52,25.16,0.00,-0.01,-0.02,0.67
255.6,31.05,37.82,83.39,25.16,0.00,-0.00,-0.02,0.68
255.7,31.05,37.82,83.39,25.21,0.00,-0.00,-0.03,0.68
255.8,31.05,37.82,83.39,25.16,0.01,-0.00,-0.02,0.67
255.9,31.05,37.82,83.39,25.07,-0.00,-0.00,-0.02,0.68
256.0,31.05,37.82,83.26,25.12,-0.00,-0.01,-0.02,0.68
256.1,31.05,37.82,83.26,25.21,-0.00,0.00,-0.01,0.67
256.2,31.05,37.82,83.14,25.21,-0.00,-0.01,-0.02,0.68
256.3,31.05,37.82,83.26,25.12,0.00,-0.01,-0.02,0.68
256.3,31.05,37.82,83.14,25.16,0.00,0.00,-0.02,0.68
256.4,31.05,38.37,83.14,25.16,0.00,-0.00,-0.02,0.68
256.5,31.05,38.00,83.14,25.16,0.01,0.00,-0.02,0.68
256.7,31.05,38.00,83.01,25.07,0.00,-0.00,-0.02,0.68
256.7,31.05,38.00,83.01,25.07,0.00,-0.01,-0.02,0.65
256.8,31.05,38.00,83.01,25.07,0.00,-0.00,-0.03,0.68
256.9,31.05,38.19,83.01,24.98,0.00,-0.01,-0.02,0.68
257.0,31.05,38.00,82.89,24.88,-0.00,-0.01,-0.02,0.67
257.1,31.27,38.00,82.89,24.84,0.00,-0.01,-0.02,0.65
257.2,31.05,38.00,82.76,24.84,0.00,-0.00,-0.02,0.68
257.3,31.05,38.19,82.76,24.79,0.01,-0.01,-0.03,0.68
257.4,31.27,38.19,82.76,24.74,0.00,-0.00,-0.02,0.67
257.5,31.05,38.00,82.76,24.74,0.00,-0.00,-0.02,0.65
257.6,31.05,38.19,82.64,24.74,0.00,-0.00,-0.02,0.65
257.6,31.27,38.19,82.64,24.65,-0.00,-0.01,-0.02,0.64
257.7,31.05,38.00,82.64,24.84,-0.00,-0.01,-0.02,0.65
257.8,31.27,38.19,82.51,24.69,0.00,-0.00,-0.03,0.66
257.9,31.05,38.19,82.51,24.74,0.00,-0.00,-0.02,0.66
258.0,31.27,38.19,82.38,24.74,-0.00,-0.00,-0.01,0.66
258.1,31.05,38.19,82.38,24.79,0.00,-0.00,-0.02,0.72
258.2,31.27,38.19,82.38,24.74,0.00,-0.01,-0.01,0.94
258.3,31.27,38.19,82.26,24.74,-0.00,-0.00,-0.02,0.76
258.4,31.27,38.19,82.26,24.74,0.00,-0.00,-0.01,0.69
258.5,31.27,38.00,82.13,24.69,0.00,0.00,-0.03,0.69
258.6,31.27,38.19,82.13,24.65,0.01,-0.00,-0.02,0.63
258.6,31.27,38.19,82.01,24.55,0.01,0.00,-0.02,0.61
258.7,31.27,38.19,82.01,24.60,0.00,-0.01,-0.03,0.62
258.8,31.27,38.19,82.01,24.55,-0.00,-0.00,-0.03,0.64
258.9,31.27,38.19,81.88,24.51,0.00,-0.01,-0.02,0.63
259.0,31.27,38.37,81.88,24.41,-0.00,-0.00,-0.03,0.63
259.1,31.27,38.37,81.88,24.36,-0.00,0.00,-0.02,0.63
259.2,31.27,38.19,81.88,24.51,0.01,-0.00,-0.02,0.63
259.3,31.27,38.37,81.76,24.41,-0.00,-0.01,-0.02,0.64
259.4,31.48,38.19,81.63,24.46,0.00,-0.00,-0.02,0.65
259.5,31.27,38.19,81.63,24.41,0.00,-0.00,-0.02,0.62
259.6,31.27,38.19,81.63,24.46,-0.00,0.00,-0.02,0.62
259.7,31.27,38.19,81.51,24.41,0.00,-0.01,-0.02,0.64
259.7,31.27,38.19,81.51,24.41,-0.00,-0.00,-0.02,0.64
259.8,31.48,38.19,81.38,24.36,-0.00,-0.00,-0.01,0.64
259.9,31.48,38.19,81.38,24.36,-0.00,-0.00,-0.01,0.64
260.0,31.48,38.37,81.38,24.36,-0.00,-0.00,-0.02,0.63
260.1,31.48,38.37,81.38,24.46,0.00,-0.00,-0.01,0.64
260.2,31.48,38.37,81.26,24.46,0.00,-0.00,-0.01,0.63
260.3,31.27,38.19,81.26,24.41,0.00,-0.01,-0.03,0.61
260.4,31.48,38.19,81.26,24.41,0.00,-0.00,-0.01,0.61
260.5,31.48,38.37,81.13,24.55,0.00,-0.01,-0.02,0.61
260.6,31.27,38.37,81.13,24.32,0.00,-0.01,-0.02,0.61
260.7,31.48,38.19,81.01,24.41,0.01,-0.01,-0.02,0.61
260.8,31.48,38.00,81.01,24.36,0.00,-0.01,-0.02,0.62
260.9,31.48,38.37,81.01,24.32,0.00,-0.01,-0.02,0.61
260.9,31.27,38.37,80.88,24.27,-0.00,-0.00,-0.03,0.61
261.0,31.48,38.37,80.88,24.32,0.00,-0.00,-0.02,0.60
261.1,31.48,38.37,80.88,24.22,-0.00,0.00,-0.02,0.59
261.2,31.27,38.37,80.76,24.18,0.00,-0.01,-0.02,0.56
261.3,31.48,38.37,80.76,24.08,0.00,0.00,-0.02,0.44
261.4,31.48,38.37,80.76,23.99,0.00,-0.00,-0.02,0.36
261.5,31.48,38.37,80.63,24.13,0.00,-0.00,-0.02,0.35
261.6,31.48,38.37,80.63,24.22,0.00,-0.00,-0.02,0.36
261.7,31.27,38.37,80.63,24.18,-0.00,-0.00,-0.02,0.36
261.8,31.27,38.37,80.51,24.08,0.00,-0.00,-0.01,0.35
261.9,31.27,38.37,80.51,24.18,0.00,-0.01,-0.02,0.35
262.0,31.48,38.37,80.51,24.18,-0.00,-0.01,-0.01,0.34
262.0,31.48,38.37,80.38,24.18,-0.00,-0.00,-0.02,0.32
262.2,31.48,38.37,80.38,24.27,0.01,0.00,-0.02,0.32
262.2,31.27,38.37,80.26,24.08,-0.00,-0.00,-0.02,0.32
262.3,31.48,38.37,80.26,24.27,-0.00,-0.01,-0.03,0.31
262.4,31.48,38.37,80.26,24.27,-0.00,0.00,-0.01,0.31
262.5,31.48,38.37,80.26,24.08,0.01,0.00,-0.02,0.31
262.6,31.48,38.37,80.26,24.13,-0.00,-0.00,-0.02,0.31
262.7,31.48,38.37,80.13,24.18,0.00,-0.00,-0.01,0.31
262.8,31.48,38.37,80.13,24.22,0.00,-0.01,-0.02,0.31
262.9,31.48,38.37,80.01,24.18,0.00,0.00,-0.02,0.32
263.0,31.48,38.37,80.01,24.22,0.01,-0.00,-0.01,0.31
263.1,31.48,38.37,80.01,24.18,-0.00,-0.01,-0.02,0.31
263.1,31.48,38.73,80.01,24.22,0.00,0.00,-0.02,0.32
263.2,31.48,38.37,79.88,24.18,0.00,-0.01,-0.02,0.32
263.3,31.48,38.37,79.88,24.18,-0.00,0.00,-0.01,0.32
263.4,31.48,38.55,79.76,24.18,-0.00,0.00,-0.02,0.31
263.5,31.48,38.37,79.76,24.13,-0.01,-0.01,-0.02,0.31
263.6,31.48,38.55,79.76,24.08,0.01,-0.00,-0.02,0.30
263.7,31.48,38.37,79.63,24.22,-0.00,0.00,-0.03,0.31
263.8,31.48,38.37,79.51,24.13,-0.00,-0.01,-0.02,0.31
263.9,31.48,38.55,79.51,24.13,0.00,-0.00,-0.01,0.31
264.0,31.48,38.55,79.39,24.08,-0.00,-0.00,-0.02,0.32
264.1,31.48,38.37,79.39,23.94,0.00,0.00,-0.02,0.32
264.2,31.48,38.55,79.26,24.08,0.00,-0.01,-0.01,0.32
264.3,31.48,38.55,79.26,24.08,0.00,-0.00,-0.01,0.32
264.3,31.48,38.55,79.26,24.08,0.00,-0.00,-0.02,0.32
264.4,31.48,38.55,79.14,24.08,0.00,-0.00,-0.02,0.32
264.5,31.48,38.37,79.01,24.08,0.00,-0.00,-0.01,0.33
264.6,31.48,38.37,79.01,24.08,0.01,-0.00,-0.02,0.34
264.7,31.48,38.55,79.01,24.04,-0.00,-0.00,-0.03,0.35
264.8,31.48,38.55,78.89,23.99,0.00,0.00,-0.03,0.35
264.9,31.48,38.55,78.76,23.89,-0.01,-0.00,-0.02,0.34
265.0,31.48,38.55,78.76,23.94,0.00,-0.00,-0.02,0.34
265.1,31.48,38.73,78.76,23.99,-0.00,-0.00,-0.02,0.33
265.2,31.48,38.55,78.64,23.89,-0.00,0.00,-0.02,0.32
265.3,31.48,38.55,78.64,23.75,0.00,-0.00,-0.03,0.31
265.4,31.48,38.55,78.52,23.75,-0.00,-0.00,-0.02,0.31
265.4,31.48,38.55,78.52,23.71,-0.00,-0.00,-0.02,0.31
265.5,31.48,38.55,78.39,23.80,0.00,-0.00,-0.02,0.31
265.6,31.48,38.55,78.39,23.75,-0.00,-0.00,-0.01,0.31
265.7,31.48,38.55,78.39,23.61,0.00,-0.00,-0.02,0.32
265.8,31.48,38.73,78.27,23.75,0.00,-0.00,-0.02,0.31
265.9,31.48,38.55,78.27,23.75,0.01,-0.00,-0.02,0.30
266.0,31.48,38.73,78.14,23.66,-0.00,-0.01,-0.03,0.30
266.1,31.48,38.55,78.02,23.71,-0.00,-0.01,-0.02,0.30
266.2,31.48,38.55,78.02,23.61,-0.00,-0.00,-0.01,0.31
266.3,31.48,38.55,77.90,23.56,-0.00,-0.00,-0.02,0.31
266.4,31.48,38.55,77.90,23.42,-0.00,-0.00,-0.02,0.31
266.5,31.70,38.55,77.77,23.52,-0.00,0.00,-0.02,0.31
266.5,31.48,38.55,77.77,23.47,0.01,-0.00,-0.03,0.30
266.6,31.48,38.55,77.65,23.56,0.00,0.00,-0.02,0.27
266.8,31.70,38.55,77.65,23.42,-0.00,-0.00,-0.02,0.27
266.8,31.70,38.55,77.52,23.38,0.01,-0.00,-0.02,0.29
266.9,31.48,38.55,77.52,23.28,0.00,-0.00,-0.02,0.30
267.0,31.48,38.55,77.40,23.33,0.00,-0.00,-0.02,0.30
267.1,31.48,38.55,77.40,23.24,-0.00,0.00,-0.01,0.29
267.2,31.48,38.55,77.28,23.38,0.01,-0.00,-0.02,0.28
267.3,31.48,38.55,77.15,23.33,0.00,-0.00,-0.02,0.28
267.4,31.70,38.55,77.15,23.24,-0.00,-0.00,-0.01,0.30
267.5,31.48,38.55,77.03,23.24,-0.01,-0.00,-0.02,0.31
267.6,31.48,38.37,76.90,23.19,-0.00,-0.01,-0.02,0.32
267.7,31.70,38.37,76.78,23.24,-0.00,-0.01,-0.03,0.32
267.7,31.48,38.55,76.78,23.19,-0.00,0.00,-0.01,0.32
267.8,31.48,38.37,76.66,23.14,0.00,0.00,-0.02,0.31
267.9,31.48,38.55,76.53,23.14,-0.00,-0.00,-0.02,0.31
268.0,31.48,38.55,76.41,23.28,-0.00,-0.00,-0.02,0.31
268.1,31.70,38.55,76.29,23.14,-0.00,-0.00,-0.03,0.31
268.2,31.70,38.37,76.16,23.24,-0.00,-0.01,-0.02,0.31
268.3,31.70,38.55,76.16,23.33,0.01,-0.00,-0.01,0.31
268.4,31.70,38.37,76.04,23.24,0.00,-0.01,-0.01,0.32
268.5,31.48,38.37,75.91,23.33,-0.00,0.00,-0.01,0.32
268.6,31.70,38.37,75.79,23.28,-0.00,-0.00,-0.01,0.33
268.7,31.48,38.37,75.67,23.28,0.00,-0.01,-0.02,0.34
268.8,31.48,38.37,75.67,23.28,-0.00,0.00,-0.02,0.35
268.9,31.48,38.37,75.54,23.24,-0.01,-0.00,-0.01,0.36
268.9,31.48,38.37,75.42,23.33,-0.00,-0.00,-0.02,0.37
269.0,31.48,38.37,75.42,23.24,-0.00,-0.00,-0.01,0.38
269.1,31.70,38.55,75.30,23.33,-0.00,0.00,-0.02,0.38
269.2,31.70,38.55,75.17,23.24,0.00,-0.01,-0.01,0.39
269.3,31.70,38.37,75.05,23.28,-0.01,-0.00,-0.01,0.39
269.4,31.70,38.37,75.05,23.19,-0.00,-0.00,-0.01,0.39
269.5,31.48,38.55,74.92,23.28,0.01,-0.00,-0.02,0.38
269.6,31.48,38.37,74.80,23.24,0.00,-0.00,-0.00,0.38
269.7,31.70,38.55,74.80,23.33,0.00,-0.01,-0.00,0.38
269.8,31.70,38.55,74.68,23.24,-0.00,-0.00,-0.01,0.38
269.9,31.70,38.55,74.55,23.24,-0.01,-0.00,-0.01,0.39
270.0,31.48,38.37,74.55,23.24,0.00,-0.01,-0.01,0.38
270.0,31.70,38.55,74.43,23.24,-0.00,-0.00,-0.01,0.38
270.1,31.70,38.37,74.31,23.24,-0.00,0.00,-0.01,0.38
270.2,31.70,38.37,74.18,23.19,-0.01,-0.00,-0.01,0.38
270.3,31.70,38.55,74.18,23.24,0.00,0.00,-0.02,0.38
270.4,31.48,38.55,74.06,23.19,-0.00,0.00,-0.01,0.38
270.5,31.70,38.55,73.93,23.33,0.00,0.00,-0.01,0.39
270.6,31.70,38.55,73.93,23.19,0.00,-0.00,-0.01,0.39
270.7,31.70,38.55,73.93,23.24,0.01,0.00,-0.01,0.38
270.8,31.70,38.55,73.81,23.19,0.00,-0.01,-0.02,0.38
270.9,31.70,38.55,73.69,23.28,-0.00,-0.00,-0.01,0.37
271.0,31.70,38.73,73.69,23.33,-0.00,-0.01,-0.01,0.38
271.1,31.70,38.73,73.69,23.28,-0.00,-0.01,-0.00,0.38
271.1,31.70,38.73,73.56,23.33,0.00,-0.01,-0.01,0.37
271.2,31.70,38.73,73.56,23.33,-0.01,-0.00,-0.01,0.37
271.4,31.91,38.73,73.44,23.24,0.00,-0.00,-0.01,0.36
271.4,31.48,38.73,73.44,23.33,0.00,-0.00,-0.00,0.36
271.5,31.70,38.91,73.32,23.24,0.00,-0.00,-0.01,0.36
271.6,31.70,38.91,73.32,23.24,0.00,-0.01,-0.02,0.36
271.7,31.70,38.73,73.19,23.28,0.00,-0.00,-0.01,0.35
271.8,31.70,38.73,73.19,23.33,-0.00,-0.00,-0.02,0.35
271.9,31.70,38.91,73.07,23.28,-0.00,-0.00,-0.01,0.35
272.0,31.70,38.91,73.07,23.33,0.00,-0.00,-0.02,0.36
272.1,31.70,39.09,73.07,23.24,0.00,-0.00,-0.01,0.35
272.2,31.70,39.09,72.94,23.28,-0.00,-0.00,-0.01,0.34
272.3,31.70,39.09,72.94,23.24,0.00,-0.00,-0.01,0.34
272.4,31.70,39.09,72.82,23.19,-0.01,-0.00,-0.02,0.35
272.4,31.70,39.09,72.82,23.28,-0.00,-0.00,-0.01,0.36
272.5,31.70,39.09,72.82,23.19,0.00,-0.00,-0.01,0.35
272.6,31.91,39.09,72.70,23.24,0.00,-0.00,-0.01,0.35
272.7,31.70,39.09,72.70,23.24,0.00,0.00,-0.01,0.34
272.8,31.91,39.09,72.70,23.24,0.00,-0.00,-0.01,0.34
272.9,31.70,39.09,72.57,23.24,-0.00,-0.00,-0.01,0.34
273.0,31.70,39.09,72.57,23.24,0.00,-0.00,-0.01,0.35
273.1,31.70,39.27,72.57,23.24,-0.00,-0.00,-0.00,0.35
273.2,31.91,39.09,72.45,23.19,-0.01,-0.01,-0.02,0.35
273.3,31.70,39.27,72.45,23.24,0.01,-0.00,-0.01,0.35
273.4,31.91,39.27,72.45,23.33,0.00,-0.01,-0.02,0.35
273.4,31.70,39.27,72.45,23.09,-0.00,-0.00,-0.01,0.33
273.5,31.91,39.27,72.32,23.05,0.00,-0.00,-0.02,0.33
273.6,31.70,39.45,72.32,23.09,0.01,-0.00,-0.01,0.34
273.7,31.70,39.27,72.32,23.14,-0.00,0.01,-0.02,0.33
273.8,31.91,39.27,72.20,23.09,-0.00,-0.00,-0.02,0.33
273.9,31.70,39.27,72.20,23.09,0.00,0.00,-0.02,0.33
274.0,31.91,39.27,72.20,23.00,0.00,-0.00,-0.02,0.33
274.1,31.91,39.27,72.08,22.95,0.00,-0.00,-0.02,0.33
274.2,31.91,39.45,72.08,23.00,-0.00,-0.00,-0.02,0.32
274.3,31.91,39.45,72.08,22.95,0.00,0.00,-0.02,0.30
274.4,31.91,39.45,71.95,22.91,-0.00,0.00,-0.02,0.29
274.5,31.91,39.45,71.95,22.95,-0.00,0.00,-0.01,0.29
274.6,32.33,39.45,71.95,22.91,-0.00,-0.00,-0.02,0.30
274.6,31.91,39.45,71.95,22.91,-0.00,-0.00,-0.01,0.30
274.7,31.91,39.45,71.83,22.81,-0.00,0.00,-0.02,0.30
274.8,31.70,39.80,71.83,22.91,-0.00,0.00,-0.01,0.29
274.9,31.91,39.45,71.83,22.95,-0.00,0.01,-0.01,0.29
275.0,31.91,39.45,71.70,22.95,-0.00,-0.01,-0.01,0.29
275.1,31.91,39.45,71.70,22.86,-0.01,0.01,-0.01,0.30
275.2,32.12,39.27,71.70,22.95,-0.00,-0.00,-0.02,0.29
275.3,31.91,39.45,71.70,22.95,-0.00,0.00,-0.01,0.30
275.4,31.70,39.45,71.58,22.95,0.00,-0.00,-0.02,0.31
275.5,32.12,39.45,71.58,22.91,-0.00,-0.01,-0.02,0.30
275.6,31.91,39.45,71.58,22.91,0.00,-0.00,-0.01,0.29
275.7,32.12,39.45,71.46,22.86,-0.00,-0.00,-0.02,0.29
275.7,31.91,39.45,71.46,22.91,-0.00,-0.00,-0.02,0.29
275.8,32.12,39.45,71.46,22.86,-0.00,-0.00,-0.01,0.28
276.0,32.12,39.63,71.46,22.95,-0.01,-0.00,-0.01,0.28
276.0,32.12,39.63,71.33,23.00,0.00,-0.01,-0.01,0.28
276.1,32.12,39.63,71.33,22.95,-0.00,-0.01,-0.01,0.28
276.2,31.91,39.63,71.46,22.81,-0.01,-0.00,-0.02,0.29
276.3,32.12,39.63,71.21,22.91,0.00,0.00,-0.02,0.30
276.4,32.12,39.63,71.21,22.86,-0.00,0.01,-0.01,0.30
276.5,32.12,39.63,71.21,22.76,0.00,-0.01,-0.02,0.31
276.6,32.12,39.63,71.08,22.76,0.01,-0.00,-0.01,0.31
276.7,32.12,39.63,71.08,22.81,0.00,-0.00,-0.01,0.31
276.8,32.12,39.63,71.08,22.76,-0.00,-0.00,-0.02,0.31
276.9,32.12,39.63,70.96,22.86,-0.00,-0.00,-0.02,0.31
276.9,32.12,39.63,70.96,22.86,-0.00,-0.00,-0.02,0.30
277.0,32.12,39.80,70.96,22.81,0.01,-0.00,-0.02,0.29
277.1,32.12,39.63,70.96,22.72,0.00,0.00,-0.01,0.28
277.2,32.12,39.80,70.84,22.72,0.01,0.00,-0.01,0.28
277.3,32.12,39.80,70.84,22.81,0.00,-0.00,-0.01,0.27
277.4,32.12,39.80,70.71,22.81,0.00,-0.00,-0.01,0.26
277.5,32.12,39.80,70.71,22.76,0.01,-0.00,-0.01,0.27
277.6,32.12,39.80,70.59,22.72,-0.01,-0.00,-0.01,0.28
277.7,32.12,39.80,70.59,22.72,-0.00,-0.00,-0.01,0.29
277.8,32.12,39.80,70.59,22.72,-0.00,-0.00,-0.01,0.28
277.9,32.12,39.80,70.59,22.76,-0.00,0.00,-0.01,0.27
278.0,32.12,39.98,70.46,22.67,-0.01,-0.00,-0.01,0.27
278.0,32.12,39.80,70.46,22.76,0.00,-0.00,-0.02,0.27
278.1,32.12,39.80,70.34,22.76,0.01,-0.00,-0.01,0.28
278.2,32.12,39.80,70.34,22.72,-0.00,0.00,-0.01,0.27
278.3,32.12,39.80,70.21,22.67,0.00,-0.00,-0.01,0.27
278.4,32.12,39.80,70.21,22.72,-0.00,-0.01,-0.01,0.28
278.5,32.12,39.80,70.09,22.67,-0.00,0.01,-0.02,0.28
278.6,32.12,39.63,70.09,22.62,0.00,-0.00,-0.02,0.28
278.7,32.12,39.80,69.96,22.62,0.00,0.00,-0.01,0.28
278.8,32.12,39.80,69.96,22.67,0.00,-0.00,-0.02,0.28
278.9,32.12,39.80,69.96,22.53,-0.00,0.00,-0.01,0.28
279.0,32.12,39.80,69.84,22.58,-0.00,-0.00,-0.02,0.28
279.1,32.33,39.63,69.84,22.58,0.00,-0.00,-0.01,0.28
279.2,32.12,39.80,69.72,22.53,-0.00,0.00,-0.01,0.29
279.2,32.12,39.80,69.72,22.53,-0.00,0.00,-0.01,0.29
279.3,32.12,39.80,69.72,22.48,0.00,-0.00,-0.01,0.29
279.4,32.12,39.80,69.59,22.48,0.00,-0.00,-0.02,0.29
279.5,32.12,39.63,69.59,22.48,-0.00,0.00,-0.01,0.29
279.6,32.12,39.80,69.47,22.44,-0.00,-0.00,-0.01,0.29
279.7,32.12,39.80,69.47,22.53,-0.01,-0.00,-0.02,0.29
279.8,32.12,39.63,69.47,22.48,-0.00,0.00,-0.02,0.29
279.9,32.12,39.63,69.34,22.44,0.00,-0.00,-0.01,0.28
280.0,32.12,39.80,69.34,22.39,-0.00,-0.01,-0.01,0.29
280.1,32.12,39.80,69.34,22.39,0.00,0.00,-0.02,0.29
280.2,32.12,39.63,69.34,22.48,-0.00,0.00,-0.01,0.29
280.3,32.12,39.80,69.22,22.44,-0.00,-0.00,-0.01,0.29
280.3,32.12,39.80,69.22,22.44,0.00,-0.00,-0.02,0.29
280.4,32.12,39.80,69.09,22.39,0.00,-0.01,-0.01,0.29
